MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.04199	s	7/22/2025 4:33:19 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
0.044990331	-77.405945	54.036133	45860
0.041991472	-77.401756	54.135742	45860
0.042419881	-103.50487	54.235352	45860
0.021059066	-118.3995	54.334961	45860
0.027518719	-84.585037	54.43457	45860
0.031549484	-110.1098	54.53418	45860
0.021610409	-135.3398	54.633789	45860
0.010576099	-78.492325	54.733398	45860
0.017669052	-108.32632	54.833008	45860
0.015854836	-128.63519	54.932617	45860
0.007674098	-167.45461	55.032227	45860
-0.0083148479	-134.30371	55.131836	45860
-0.0093616545	-149.33897	55.231445	45860
-0.0025182962	-144.0905	55.331055	45860
-0.025048852	-156.95021	55.430664	45860
-0.020086765	-158.13484	55.530273	45860
-0.024370849	-135.96239	55.629883	45860
-0.037726015	-146.24419	55.729492	45860
-0.030361116	-159.97655	55.829102	45860
-0.047452748	-154.54739	55.928711	45860
-0.056702644	-149.76971	56.02832	45860
-0.053603202	-154.7099	56.12793	45860
-0.059701502	-177.8896	56.227539	45860
-0.058870763	-203.04369	56.327148	45860
-0.075079501	-163.9137	56.426758	45860
-0.090312213	-216.98885	56.526367	45860
-0.084429979	-215.31946	56.625977	45860
-0.080727041	-211.4852	56.725586	45860
-0.09310618	-278.94461	56.825195	45860
-0.098586082	-417.91937	56.924805	45860
-0.086084008	-397.39487	57.024414	45860
-0.10656938	-625.55402	57.124023	45860
-0.11206418	-708.75421	57.223633	45860
-0.11653453	-816.36664	57.323242	45860
-0.11602417	-919.39185	57.422852	45860
-0.11795759	-976.92523	57.522461	45860
-0.11921674	-903.01782	57.62207	45860
-0.13167039	-1146.2192	57.72168	45860
-0.13588741	-1021.2963	57.821289	45860
-0.14600158	-1225.4067	57.920898	45860
-0.13458729	-1431.3054	58.020508	45860
-0.15088916	-1326.5931	58.120117	45860
-0.15538931	-1593.2349	58.219727	45860
-0.15957654	-1606.5441	58.319336	45860
-0.15414506	-1772.8126	58.418945	45860
-0.16364083	-1735.5802	58.518555	45860
-0.16329437	-1737.1691	58.618164	45860
-0.18363073	-1898.4111	58.717773	45860
-0.18113479	-1956.6179	58.817383	45860
-0.17634407	-2035.0874	58.916992	45860
-0.18098578	-2022.5732	59.016602	45860
-0.19451603	-2205.967	59.116211	45860
-0.20193681	-2218.2466	59.21582	45860
-0.18925965	-2264.6506	59.31543	45860
-0.19493699	-2270.3806	59.415039	45860
-0.19867346	-2328.0051	59.514648	45860
-0.21583214	-2438.0068	59.614258	45860
-0.20341203	-2612.0977	59.713867	45860
-0.21759048	-2390.8274	59.813477	45860
-0.20746142	-2551.071	59.913086	45860
-0.20979345	-2634.665	60.012695	45860
-0.21595508	-2655.1555	60.112305	45860
-0.22028014	-2625.7551	60.211914	45860
-0.23794174	-2792.73	60.311523	45860
-0.23008883	-2663.926	60.411133	45860
-0.22289529	-2742.1545	60.510742	45860
-0.21765009	-2765.1284	60.610352	45860
-0.23403019	-2713.5908	60.709961	45860
-0.23596361	-2855.8374	60.80957	45860
-0.23819506	-2925.0403	60.90918	45860
-0.24199113	-2953.5005	61.008789	45860
-0.24417788	-2854.144	61.108398	45860
-0.24712086	-2938.3516	61.208008	45860
-0.25145337	-2915.2705	61.307617	45860
-0.24579465	-2960.3467	61.407227	45860
-0.24274364	-2973.0889	61.506836	45860
-0.23605302	-2980.2024	61.606445	45860
-0.25546923	-3022.3699	61.706055	45860
-0.24535134	-3087.4963	61.805664	45860
-0.24627894	-3076.3315	61.905273	45860
-0.25373697	-2996.8071	62.004883	45860
-0.25065616	-3012.0779	62.104492	45860
-0.23947284	-3020.864	62.204102	45860
-0.24589896	-3000.646	62.303711	45860
-0.25051087	-3036.6509	62.40332	45860
-0.24703145	-3083.1768	62.50293	45860
-0.24624541	-3015.8757	62.602539	45860
-0.24693087	-3029.0569	62.702148	45860
-0.25122985	-3067.7495	62.801758	45860
-0.25044382	-3035.6963	62.901367	45860
-0.25036559	-3044.0688	63.000977	45860
-0.2579242	-3017.676	63.100586	45860
-0.24897978	-2987.1445	63.200195	45860
-0.251811	-2911.0469	63.299805	45860
-0.25126338	-2909.8792	63.399414	45860
-0.24015456	-2742.1099	63.499023	45860
-0.2505146	-2893.5605	63.598633	45860
-0.23844093	-2833.939	63.698242	45860
-0.25480613	-2824.3259	63.797852	45860
-0.24887174	-2763.3774	63.897461	45860
-0.23489818	-2707.1062	63.99707	45860
-0.23915991	-2595.6655	64.09668	45860
-0.23210421	-2590.5298	64.196289	45860
-0.22381172	-2534.7915	64.295898	45860
-0.23957714	-2472.6536	64.395508	45860
-0.22711605	-2408.939	64.495117	45860
-0.22687018	-2330.8743	64.594727	45860
-0.23142621	-2397.4907	64.694336	45860
-0.24183095	-2203.0757	64.793945	45860
-0.2223365	-2244.7944	64.893555	45860
-0.21319464	-2056.0325	64.993164	45860
-0.21068379	-1952.5377	65.092773	45860
-0.21599978	-1928.1343	65.192383	45860
-0.21422654	-1668.1985	65.291992	45860
-0.21052361	-1776.5165	65.391602	45860
-0.20214543	-1723.2797	65.491211	45860
-0.20229444	-1501.5504	65.59082	45860
-0.20333752	-1401.3588	65.69043	45860
-0.18320605	-1360.9039	65.790039	45860
-0.19814819	-1210.5303	65.889648	45860
-0.19180775	-1106.741	65.989258	45860
-0.1963675	-1035.9962	66.088867	45860
-0.19507855	-958.83569	66.188477	45860
-0.16741455	-867.72723	66.288086	45860
-0.17877296	-720.10559	66.387695	45860
-0.17712265	-789.63953	66.487305	45860
-0.14771149	-610.05634	66.586914	45860
-0.17818809	-577.03864	66.686523	45860
-0.16582012	-492.08429	66.786133	45860
-0.15391409	-436.36981	66.885742	45860
